HeadwordID	Headword	HomonymNumberID	WordClassID	SenseNumberID	Definition
33156	oyster opener	1	1	1	factory hand who opens oysters 
8060	kiki	1	1	1	faeces
45118	FAQ	1	39	2	fair average quality [a grade of beef.] 
39217	fair burl	1	23	1	fair spin! (of pennies) (phs the orig. meaning: this is the earliest recorded use in a two-up or pitch-n-toss context). 
1608	urukehu	1	12	1	fair-haired (also as noun) 
29858	thunder-dirt	1	1	1	fairies' closet [nb. unconscious pun between the Maori and English name] -
9081	auger in	1	13	1	fall off
39691	bail-out	1	1	1	falling off a bike
39690	airborne	1	12	1	falling off your bike
39692	face plant	1	1	1	falling on your face
39306	burr	11	1	37	false bidi bid,piri piri
16559	FP	18	39	1	false pretences 
50050	bodgie up	1	13	1	falsify
3254	Tiny	1	1	1	familiar NZ Divisional nickname of General Freyberg 
37118	beauty	1	1	1	familiar, patronising (sometimes ironical) use in the expression (often exclamation) (you) little/wee beauty 
38901	FARE	1	39	1	families apart require equity
7901	old money	1	1	1	families who made their money in earlier days 
9919	aiga	1	1	1	family
17450	FGC	1	39	1	Family Group Conference
43327	whanaunga	1	1	1	family members
32757	Miss Adams	1	1	1	Fanny Adams
16561	FTB	1	39	1	fantabulous
16654	fanny	1	1	1	fantail
16679	fantailed flycatcher	1	1	1	fantail
30111	tirairaka	1	1	1	fantail
30112	tirakara	1	1	1	fantail
4696	piwakawaka	1	1	1	fantail; <i>Rhipidura flabellifera</i>, and <i>R.fuliginosa</i>, =(esp.?pied) fantail 
19498	haere ra	1	23	1	Farewell (to one departing) [Maori haere r&amacr.(phs popularised as the title of a well-known Maori song) (Williams: haere v. come; go, depart: ra av. there, yonder; or a particle denoting distance from the speaker), said to a person leaving, goodbye, farewell. 
46037	live and dead stock	1	1	2	farm animals and implements, tools, furniture and sundry items for sale on a farm property. 
44871	dirty paddock	1	1	2	farm area carrying rough feed or weed. 
44716	crotch rocket	1	1	2	farm bike. 
45342	forest farm	1	1	2	farm land cut from native bush. 
47681	stump country	1	1	2	farm land that is cleared of live and standing timber, but where stumps remain. 
45630	hay country/silage country	1	1	2	farm land used specifically  to grow grass for hay or silage. 
46995	sale stock	1	1	2	farm livestock to be sold on the hoof. 
45131	farm senior	1	1	2	farm manager or overseer. 
44078	boiling-down works	1	1	1	farm or district equipment for the rendering of tallow from sheep carcasses [esp 1860s-1880s]. 
44077	boiling-down plant	1	1	1	farm or district equipment for the rendering of tallow from sheep carcasses [esp. 1860s-1880s.]
50476	overseership	1	1	1	Farm or station; practice of the position of overseer
45737	holdover	1	1	2	farm stock, usually empty dairy cows, that are carried over from one season to the next. 
45723	hobnails	1	1	2	farm work-boots with metal studs fastened to the soles, suitable for working on hill slopes. 
7543	farm	1	12	1	farm-killed
36422	property	1	1	1	farm, land
43422	hill country farmed	1	12	1	farmed on hill country, a strong selling point
582	cocky	1	1	1	farmer
46138	marginal farmer	1	1	2	farmer whose land is considered to have questionable agricultural or pastoral potential. 
36004	pharming	1	1	1	farming animals to produce specific pharmaceuticals
33723	paddock farming	1	1	1	farming in fenced areas of land
46710	power farming	1	1	2	farming with tractors and other powered machinery in place of horses. 
34977	piece	11	1	1	farming: (plural) oddments of fleece wool
2178	picker-up	1	1	1	farming: a person who clears fleeces from the shearing board. plural:<i> pickers-up </i>
22319	rising	1	12	1	Farming: approaching: `a rising two-year-old'. used to describe an animal `about to become' a certain age, (e.g., a rising 2-year-old is an animal approaching 2 years old) [US
802	roller 	11	1	1	Farming: in sheep-shearing, one who rolls the shorn fleeces. 
13363	eye-clip	1	13	1	Farming: to clip the wool over-growing a
16079	greasy wool	1	1	1	farming: unprocessed wool as shorn from the sheep, still retaining its natural greases and impurities; wool as shorn from the sheep and containing the natural impurities of wax, suint, and dirt [perhaps place at aj GREASY.] Cf in the grease. 
41599	slipe	18	1	1	farming: wool recovered from pelts in an abattoir or freezing works; wool recovered from pelts in an abbatoir by a wool puller after being chemically loosened with a sodium sulphide and hydrated lime mixture  
45381	front country	1	1	2	farmland consisting of foothills, downs and plains which front the east-side of the Southern Alps and high country land [usually relatively accessible to the station or a road.] 
47001	sandy country	1	1	2	farmland containing sandy soils that require careful pasture development and management to be productive. 
45164	fattening land	1	1	2	farmland on which pasture is used to fatten or finish stock. 
45718	hilly country	1	1	1	farmland that is broken and undulating to steep. 
45993	late country	1	1	2	farmland upon which spring growth is slow and late. 
45150	fat lamb country	1	1	2	farmland used for breeding and/or raising prime lambs for slaughter. 
46755	pumice country	1	1	2	farmland with a pumice base. 
43917	bare block	1	1	2	farmland with no residential buildings. 
6457	bang	1	13	1	fart
30479	tonky	1	1	1	fashionable
10163	FIRST	1	39	1	Fast Initial Response Research Team
44592	cod fat	1	1	1	fat stored in the scrotum of a castrated animal. 
50288	mataku	1	1	1	fear
9286	Eden Park syndrome	1	9	1	fear of being unable to urinate in a public lavatory
19374	dump	18	1	1	fecal excretion
18179	full (of)	1	12	25	fed up (with)
8558	full on	1	12	1	fed up (with);  weary of (cf full (up) of) 
2547	hoha	1	12	1	fed up, bored; being a nuisance
16557	FMC	1	39	1	Federated Mountain Clubs of New Zealand 
9507	FOL	1	39	1	Federation of Labour
50619	FoMA	1	39	1	Federation of Maori Authorities
16526	guzzle	1	1	1	feed
18015	feed on fresh air	1	9	1	feed (stock) on fresh air (and scenery) 
28340	cow-tucker	1	1	1	feed for cows
28341	cow-tucker	1	1	1	feed for cows
46205	milking tucker	1	1	2	feed, such as maize silage or grass, for dairy herds. 
46540	paddocking expenses	1	1	2	fees for temporary grazing [ usually in a holding or accommodation paddock.]
37758	blades of meat	1	9	1	feet
35393	pineapple guava	1	1	1	feijoa
38230	bush-fell	1	13	1	fell; =fall (bush a1). 
16564	falled	1	12	1	felled. 
38171	bog	1	1	1	fellow
16560	FRSNZ	1	39	1	Fellow of the Royal Society of New Zealand. 
8236	rooster	1	1	25	fellow, chap, bloke 
37012	bastard	1	1	1	fellow, chap, joker, or as a term of address for a friend, esp. old bastard 
38808	brusher	1	1	1	fellow, cove
38199	bo	1	1	1	fellow; mate (usu. as term of address). 
29245	tara	20	1	1	female genitals
49466	wait-sprite	1	1	1	female waitperson
7150	felless	1	1	1	feminine of fella
27733	cocky's string	1	1	1	fencing wire
44591	cocky's string	1	1	1	fencing wire. 
1263	kanga pirau	1	1	1	fermented corn
523	bracken	11	1	12	fern
46549	pakihi fern	1	1	2	fern that grows on boggy and otherwise barren swamp lands. 
16992	fernery	1	1	25	fern vegetation or fronds in the mass, esp. as decoration. 
34798	petako	1	1	1	fern with roughly sickle-shaped leaflets
26175	koroatito	1	1	1	fernbird
29365	tataki thrush	1	1	1	fernbird
16988	fern-sparrow 	1	1	1	fernbird, cf swamp-sparrow
45222	fert	1	1	1	fertiliser. 
48472	cashgora	1	1	3	fibre consisting of the fine downy wool from the Cashmere goat and mohair. 
18085	fibro	1	1	1	fibrolite
44891	docking scrim	1	1	2	fibrous material made from flax. [Used elsewhere but particularly widely used in New Zealand hill country farming for making temporary yards for docking and for funnelling animals into a race or loading bank.] 
38253	bob	18	13	1	fiddle @v (1952-53)
9753	jiggering around	1	1	1	fiddling, tampering
39580	buttercup	11	1	37	field buttercup
38119	bluebell	11	1	37	field flax. 
16558	FP	11	39	1	Field punishment
22418	Rock College	1	1	2	Field Punishment Centre
42487	speedwell	11	1	1	field veronica 
19621	half a dollar 	1	1	25	fifty cents
49120	half sharemilking	1	1	1	fifty-fifty sharemilking, where the sharemilker provides the cows and the implements and has an equal share in the profits with the landowner. 
25046	Karitane	1	1	1	fig. & transf. senses from colour of babies' faeces
258	waka	1	1	1	fig. use as in basket, container, collective
6235	Phar Lap	1	1	1	fig. use of the champion horse's name
18936	doodah	1	1	1	Fig., a swell; a townie; a non-labourer
43187	stink	11	1	1	fight, brawl
28131	cork	1	1	1	fighting
42628	splosh	18	1	1	fighting
15643	biffo	1	1	1	fighting, fisticuffs
20431	hohore	1	13	1	fillet
43110	sticker	18	1	1	fillet 
12609	undercoat	1	1	1	fillet steak
40338	scunge	18	1	1	filth; muck 
40341	scungy	1	12	1	filthy, greasy, smelly; tacky (of person, things, ideas etc) (first heard among University people ca1962: probably from Aust.) 
23687	finback (whale)	1	1	1	finback whale, finfish. 
25034	kapai	1	12	1	fine, OK
13659	onka	1	1	1	finger : onga paringa [HWO creolised M. shake, wag + paringa, a maorification of finger. 
25174	whatu taniko	1	1	1	finger-weaving
24891	kaloss	1	12	1	finished
9433	all over red rover/all over rover	1	9	1	finished, done (for)
17477	all over clover	1	9	1	finished, over
19070	down the track	1	9	1	finished; go down the track: to be sacked.
8671	wapiti block	1	1	1	Fiordland area in which wapiti shooting licenses are available.
39515	bushwhack	11	13	37	fire upon (game) from a point of vantage
8586	iron	1	1	1	firearm
17166	firing	1	1	1	firewood
26343	cordwood	1	1	1	firewood (by the cord) 
39130	cracker	1	1	1	firework
17301	Keith Hay	1	1	1	firm producing kit-set and tailor-made houses
18461	debt-dodger	1	1	1	First Echelon volunteer; see also debt-evader, wife-beater. 
14296	Ngati	1	73	1	first element in Maori tribal names: = people of
49223	mokopuna tuatahi	1	1	1	first generation of grandchildren
38720	bride-cut	1	1	1	first or virgin cut (in a whale's carcase)
8328	FPP	1	39	1	first past the post 
29203	tapairu	1	1	1	first-born female
28956	taiparu	1	1	1	first-born female 
12463	ika	1	1	1	fish
35879	pomfret	1	1	12	fish
6875	shark 'n' taties	1	9	1	fish and chips
42298	sounds	18	1	1	fish bladders
20521	cockabully	1	13	1	fish for cockabullies
11349	lath fish	1	1	1	fish shaped like a lath
42593	spotty	11	1	1	fish type incl. brown trout
24881	kakawai	18	1	1	fish, sic, not kahawai. 
40345	sea-cocky	1	1	1	fisherman 
6603	fisho	1	1	1	fisherman or fisherwoman
33320	codding	1	1	1	fishing for cod 
17683	floundering	1	1	1	fishing for flounder
25552	kingfishing	1	1	1	fishing for kingfish
4739	whitebaiting	1	1	1	fishing for whitebait, the juvenile forms of five native fish species.
19411	dummy	20	1	1	fishing rig
33077	moocher	1	1	1	fishing slang for a 'granddaddy snapper'
17255	fish-oh	1	1	1	fishmonger
17264	fit as a buck rat	1	9	1	fit as a fiddle; very (physically or mentally) fit. 
24752	K	19	1	1	five shilling piece ?[kei]. 
23811	wheel	1	1	1	five shillings (usu. in collocation half-a-wheel: half-a-crown) 
23839	whauwhau	1	1	12	five-finger <I>N. arboreum</I> ohau 
13899	Oxford scholar	1	1	1	five-shilling (piece or sum); dollar 
21418	rakau	18	1	1	flagstaff
17348	flakers	1	12	1	flaked out, unconscious; dead drunk 
33312	mullein	1	1	25	flannel leaf 
17374	flannelweed	1	1	25	flannel-leaf (mullein) 
17336	flapper	11	1	1	flapjack
9534	show pony	1	1	1	flashy person (chiefly Aust.)
17406	flat tack	1	9	1	flat out 
18172	full out	1	9	1	flat out (constr. of full speed and flat out (ca1928 now SE PJ) confused, cf. also, 
17405	flat stick	1	9	1	flat out, foot to the floorboards
2456	flattie 	19	1	1	flat tyre
8972	takakau	1	1	1	flat unleavened bread
46557	papa	1	1	1	flat, blue-grey hard rock [North Is.];  porous limestone [South Is]. 
17395	flat	1	1	1	flatfish 
41937	smooger	11	1	1	flatterer
25059	karareke	1	1	1	flax
3445	korari	1	1	1	flax (plant)
33315	chow chows	1	1	1	flax bulbules
43679	widowmaker	1	1	1	flax clump that falls and kills
26132	korari honey	1	1	1	flax honey
11688	lily flax	1	1	1	flax lily
5991	parara	18	1	1	flax sandal
26150	korari	1	1	25	flax stick
2965	flaxie	1	1	1	flax-cutter; also, a worker in a flax mill 
27747	cobbler's pegs	1	1	25	fleabane. 
37112	Bedouins of the Seams	1	9	1	fleas (? a literary figurative coinage; nf elsewhere). 
47671	strong-wool	1	1	1	fleece wool that is coarse and appropriate for textile processing. 
13966	overgrown	1	12	1	fleece wool which is more than 12 months wool growth; If very long = DOUBLE FLEECE
34912	picking up	1	1	2	fleece-picking
47575	steely wool	1	1	2	fleece-wool with a shiny steely appearance, as a result of sheep being grazed on copper-deficient land. 
48495	clip	1	1	3	fleeceweight of wool from an individual sheep. 
44938	double fleece	1	1	2	fleecewool that has been growing for two years. 
22956	flex-price	1	12	1	flexible price
11043	landrail	1	1	1	flight of stairs or steps without a change of direction.
34161	parcel	18	1	1	floating tealeaves `strangers' ?particles 
28895	tai pare	1	1	1	flood tide
40680	Fit	1	39	1	Fluency in IT
38187	bluffed	11	12	12	flummoxed; ?lost; ?beaten by circumstances 
33905	pursed up	1	12	1	flush with money 
33781	pakaha	1	1	1	fluttering shearwater
41425	sinker	11	1	25	fly cemetery 
44729	crutch strike	1	1	2	fly-blowing of sheep in the folds of the crutch. 
38013	blown	1	12	1	fly-blown
7010	fly-dumping	1	1	1	fly-tipping
44036	blue duck	1	1	25	fog or misty conditions that prevent mustering. 
25101	Elingamite weather	1	1	1	foggy weather
35265	bifolding	1	12	1	folding [doors]
39355	bush medicine	1	1	1	folk medicine or patent medicine for which a medical prescription is not required. 
3908	foxing	1	1	1	following and observing wooing couples 
49707	OSH-friendly	1	12	1	following standards and regulations to do with occupational safety and health.
32462	Walmartisation	1	1	1	following the pattern set by Walmart in the USA
3477	damper	11	1	1	food
4332	mungaree	1	1	1	food
21705	rations	1	1	12	food
31771	manna	1	1	1	food ????? 
35046	pig-tucker	1	1	1	food (fit for) pigs 
37420	billet	11	1	12	food and lodging
50269	tangatiaki	1	1	1	food guardian
50167	kai kapata	1	1	1	food in the cupboard
9542	wild food	1	1	1	food or game that is not farmed
44363	bush tucker	1	1	2	food that can be gleaned freshly from the bush environment or cooked in a basic, simple way. 
1588	kai	1	1	1	food, a meal
5074	munga	1	1	12	food, a meal 
24842	kaikai	1	1	12	food, feasting
40058	scoff	11	1	12	food, NZ use. probably picked up by soldiers passing through Capetown during WW1, and again during WW2; or from Sth African Division in the Western Desert as the spelling <i>skoff</i> might show.) 
36357	prog	11	1	1	food; sweets, recorded in NZ 1851-1879 
4067	spazzo	1	1	1	fool (elaboration of spaz used as term of contempt)
42654	spoon	11	1	1	fool; innocent; simpleton; idiot, moron, stupid person
50232	wairangi	1	12	1	foolish, witless
2392	footy/footie	1	1	1	football, i.e. rugby
47887	toeing	1	1	1	footrotting or inspecting of sheep's feet. 
12423	island	1	1	12	For ?North island, as an early name or conception of NZ as a whole.
29669	thanks	1	23	1	for `please' or `thank(ing) you in anticipation' in usu. shopping contexts as, e.g. shop-person to customer, when a finalisation of a transaction is anticipated: `That will be $1.99 thanks.' 
18595	since Dick Seddon was a boy	1	9	1	for a long time
32391	mate	18	1	59	for acquaintance or strangers in a passing exchange, esp. LISTEN (etc) MATE (cf CHIEF, SPORT) rarely MATEY 
38580	box	11	13	25	for driving (to a sale, etc)
28660	crib shed	1	1	1	for eating cribs in
9933	ake ake	1	17	1	for ever
41112	shiner	11	1	1	for John. A. Lee's swagger; ? a fake;? a boaster; ? a clever fellow: that is, one who shines `tells tal tales' etc, or boasts
37339	biddy-bid	11	1	25	For other genera of burrs, loosely for any burr, esp. among children and sheep farmers: eg. for burdock, Bathurst burr. 
7407	wanted to sell	1	9	1	for sale - classified advertisement column heading
7408	wanted known	1	9	1	for sale - classified advertisement heading
25627	kitty	1	1	12	for small amounts of money
10107	bath plug	1	1	1	For something/someone disliked,  =bastard (barmaid also used). 
43763	pae	1	1	1	forecourt on a marae (=paepae)
14964	FDI	1	39	1	Foreign Direct Investment
29154	tangata	1	1	1	foreigner
46329	native bush	1	1	2	forest composed entirely of native vegetation, with mixed species specific to locality [ not just manuka, ponga and ferns.] 
3829	forest conservancy	1	1	1	forest conservation
26600	blow down	1	1	1	forest destruction caused by wind
17843	Forestry	1	1	1	Forestry Division
49551	clear-felling	1	1	1	forestry procedure, removing all trees
41795	slash	1	1	1	forestry thinnings; the accumulation of useless material such as prunings, loppings, first thinnings etc `slashed' from trees as part of their silviculture or felling, and left lying on the ground
7172	ifoga	1	1	1	forgiveness
17451	FOG	1	39	1	Formation of Government
27414	clodocracy	1	1	1	formed by analogy as a political nonce-word for the agricultural leaseholders in the Otago land debates; hence clodocrat, clodocratic
34061	metalled	1	12	1	formed with gravel
17806	forest park	1	1	1	former name for conservation park q.v.
13354	External Affairs	1	1	1	Former name of Foreign Affairs Ministry in Australia and NZ. nf AND 
36977	basketball	1	1	1	former name of netball
31420	Public Service Commissioner	1	1	1	former name of the head of the public service
